track_name,album_name,artist_name,ms_played
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,210373
Backstage Passes,Dauntless Manifesto,cupcakKe,137544
8,CRASH,Kehlani,150262
Real Life,Submarine,The Marías,206973
Echo,Submarine,The Marías,208125
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",34+35,Ariana Grande,579
I Don't Know You,"Superclean, Vol. I",The Marías,209403
Cariño,"Superclean, Vol. II",The Marías,258713
Basta Ya,"Superclean, Vol. I",The Marías,10702
Un Millón,CINEMA,The Marías,31950
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Real Life,Submarine,The Marías,206973
Paint,Venice,Anderson .Paak,3024
Echo,Submarine,The Marías,209426
Hamptons,Submarine,The Marías,188400
Ay No Puedo,Submarine,The Marías,181546
Paranoia,Submarine,The Marías,231786
more than i should (feat. jessie reyez),blue water road,Kehlani,3700
Drip,Drip,The Marías,195754
Little by Little,CINEMA,The Marías,178493
Heavy,CINEMA,The Marías,253213
Un Millón,CINEMA,The Marías,49689
Echo,Submarine,The Marías,209426
Real Life,Submarine,The Marías,206973
Hamptons,Submarine,The Marías,188400
Natural,Shelly,Shelly,163764
Ring of Past,Ring of Past,Men I Trust,201523
Losing You,Losing You,Solange,158336
Steeeam,Shelly,Shelly,170892
Cariño,"Superclean, Vol. II",The Marías,258713
Little by Little,CINEMA,The Marías,178493
Sugar,Untourable Album,Men I Trust,176315
Over the Moon,"Superclean, Vol. II",The Marías,182900
Tree Among Shrubs,Untourable Album,Men I Trust,17748
Crush,Solo Star,Solange,273666
Losing You,Losing You,Solange,260399
Sound of Rain,When I Get Home,Solange,185959
Almeda,When I Get Home,Solange,236120
Mad (feat. Lil Wayne),A Seat at the Table,Solange,235493
Binz,When I Get Home,Solange,111226
"Wipe Me Down (feat. Foxx, Webbie & Boosie Badazz) - Remix",Survival Of The Fittest,Trill Family,272346
Act Up,Girl Code,City Girls,71200
Pour It Up,Unapologetic,Rihanna,161200
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
Yikes,Yikes,Nicki Minaj,156881
Bunny Hop,Entourage 2,Da Entourage,236080
Lollipop,Tha Carter III,Lil Wayne,299333
I Don't Like,Finally Rich,Chief Keef,293840
Hate Bein' Sober,Finally Rich,Chief Keef,280173
3Hunna,Finally Rich,Chief Keef,208706
ICY GRL,High Maintenance,Saweetie,109302
679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,33559
Party (feat. Usher & Gucci Mane),Heartbreak on a Full Moon,Chris Brown,33720
Booty Me Down,Booty Me Down,Kstylis,212920
Gas Pedal,Remember Me,Sage The Gemini,208160
Only,The Pinkprint - Deluxe,Nicki Minaj,312026
Hellcats SRTs,Hood Hottest Princess,Sexyy Red,153666
In Da Club,Get Rich Or Die Tryin',50 Cent,193466
Candy Shop,The Massacre,50 Cent,36350
Jump,Jump,Tyla,147071
Shake That A$$,Shake That A$$,Kstylis,53254
Wake Up in the Sky,Wake Up in the Sky,Gucci Mane,204664
Fell In Luv (feat. Bryson Tiller),Die Lit,Playboi Carti,206333
Don't Stop The Music,Good Girl Gone Bad,Rihanna,267080
Dance In The Dark,The Fame Monster,Lady Gaga,288960
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
***Flawless (feat. Chimamanda Ngozi Adichie),BEYONCÉ [Platinum Edition],Beyoncé,250960
OKLOSER,Scarlet 2 CLAUDE,Doja Cat,169053
Gun,Scarlet 2 CLAUDE,Doja Cat,176840
On My Mama,On My Mama,Victoria Monét,186678
Pussy Talk,City On Lock,City Girls,218332
Needs,BB/ANG3L,Tinashe,146791
MIDDLE CHILD,MIDDLE CHILD,J. Cole,1577
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Moody Girl,MEGAN,Megan Thee Stallion,2968
Freak Hoe,DS2,Future,174733
King Kunta,To Pimp A Butterfly,Kendrick Lamar,103772
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,204763
Rock Your Body,Justified,Justin Timberlake,267266
Facetime,Shea Butter Baby,Ari Lennox,1652
Think U The Shit (Fart),Think U The Shit (Fart),Ice Spice,141639
Deli,Like..?,Ice Spice,126857
Backstage Passes,Dauntless Manifesto,cupcakKe,137544
Queef,Dauntless Manifesto,cupcakKe,145080
Nasty,Nasty,Tinashe,176027
Needs,BB/ANG3L,Tinashe,146791
Sound of Rain,When I Get Home,Solange,185960
Losing You,Losing You,Solange,260399
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Almeda,When I Get Home,Solange,236120
Dreams,When I Get Home,Solange,2850
B.A.S. (feat. Kyle Richh),MEGAN,Megan Thee Stallion,210391
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,197788
Paper Together (feat. UGK),MEGAN,Megan Thee Stallion,215802
Moody Girl,MEGAN,Megan Thee Stallion,167529
Otaku Hot Girl,MEGAN,Megan Thee Stallion,158663
Ungrateful (feat. Key Glock),Traumazine,Megan Thee Stallion,154433
Otaku Hot Girl,MEGAN,Megan Thee Stallion,1053
BOA,BOA,Megan Thee Stallion,154732
Cry Baby (feat. DaBaby),Good News,Megan Thee Stallion,137983
Freaky Girls (feat. SZA),Good News,Megan Thee Stallion,166906
Sex Talk,Fever,Megan Thee Stallion,131209
Cocky Af,Tina Snow,Megan Thee Stallion,177376
Pressurelicious (feat. Future),Traumazine,Megan Thee Stallion,45950
Don’t Stop (feat. Young Thug),Good News,Megan Thee Stallion,97330
Captain Hook,Suga,Megan Thee Stallion,176749
Glock In My Lap,SAVAGE MODE II,21 Savage,193591
Wanna Be (with Megan Thee Stallion),Ehhthang Ehhthang,GloRilla,156444
Needs,BB/ANG3L,Tinashe,146791
Bouncin',333,Tinashe,175092
Canned Heat,Synkronized,Jamiroquai,331760
Just a Waste,Just a Waste,simpforvaleria,2356
Electric Body (feat. ScHoolboy Q),AT.LONG.LAST.A$AP,A$AP Rocky,255253
Blasé (feat. Future & Rae Sremmurd),Free TC,Ty Dolla $ign,285233
Dame Beso // Muévete,ORQUÍDEAS,Kali Uchis,215666
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
Pussy Talk,City On Lock,City Girls,218332
Nasty,Nasty,Tinashe,176027
In The Party,"Ho, why is you here ?",Flo Milli,86529
Think U The Shit (Fart),Think U The Shit (Fart),Ice Spice,141639
Rack City,Careless World: Rise Of The Last King,Tyga,203200
Put It On Da Floor Again (feat. Cardi B),Put It On Da Floor Again (feat. Cardi B),Latto,153702
Big Mama,Big Mama,Latto,23890
Seven (feat. Latto) (Explicit Ver.),GOLDEN,Jung Kook,1280
SLUT ME OUT,SLUT ME OUT,NLE Choppa,97590
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
Losing You,Losing You,Solange,260399
Me Pongo Loca,ORQUÍDEAS,Kali Uchis,177815
Love Language,SOS,SZA,183893
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,139146
Ungrateful (feat. Key Glock),Traumazine,Megan Thee Stallion,154433
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Good At,Tina Snow,Megan Thee Stallion,230646
Sex Talk,Fever,Megan Thee Stallion,131209
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
B.A.S. (feat. Kyle Richh),MEGAN,Megan Thee Stallion,206461
Wanna Be (with Megan Thee Stallion),Ehhthang Ehhthang,GloRilla,2654
Captain Hook,Suga,Megan Thee Stallion,176749
8,CRASH,Kehlani,150262
Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure",Trey Songz,240713
Addiction,Hot Pink,Doja Cat,547
ReYup (feat. Spodee),3 Live Krew,Travis Porter,135627
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Never Lose Me (feat. SZA & Cardi B),"Fine Ho, Stay",Flo Milli,3252
Pussy Talk,City On Lock,City Girls,48111
Blow,BEYONCÉ [Platinum Edition],Beyoncé,309720
Under The Influence,Indigo (Extended),Chris Brown,3540
Sound of Rain,When I Get Home,Solange,185960
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
THIQUE,RENAISSANCE,Beyoncé,100560
Broken Clocks,Ctrl,SZA,231253
angel,TO FEEL ALIVE EP,Kali Uchis,143225
Wine Pon You (feat. Konshens),Amala,Doja Cat,219000
Overtime,Blank Face LP,ScHoolboy Q,278493
Streets,Hot Pink,Doja Cat,111565
Feels,While We Wait,Kehlani,181140
WY@,WY@,Brent Faiyaz,208038
Go There With You,JAGUAR,Victoria Monét,183731
Earned It (Fifty Shades Of Grey),Beauty Behind The Madness,The Weeknd,277680
The Weekend,Ctrl (Deluxe),SZA,224405
Valentina,Valentina,Dreamer Isioma,128640
Special Affair,Ego Death,The Internet,176186
Hold On,Hive Mind,The Internet,80004
Natural,Shelly,Shelly,163764
Steeeam,Shelly,Shelly,170892
Sofia,Immunity,Clairo,188386
Right Side of My Neck,Atlanta Millionaires Club,Faye Webster,153320
Billie Toppy,Billie Toppy,Men I Trust,195289
SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,185761
In The Night (feat. Jorja Smith & Amaarae),In The Night (feat. Jorja Smith & Amaarae),Childish Gambino,229999
Un Millón,CINEMA,The Marías,167386
Little by Little,CINEMA,The Marías,178493
Cariño,"Superclean, Vol. II",The Marías,258713
Echo,Submarine,The Marías,209426
Real Life,Submarine,The Marías,206973
Hamptons,Submarine,The Marías,188400
Wavy (Interlude) (feat. James Fauntleroy),Ctrl,SZA,75800
Pretty Little Birds (feat. Isaiah Rashad),Ctrl,SZA,245946
Percolator,Ctrl (Deluxe),SZA,84000
Love Galore (feat. Travis Scott),Ctrl,SZA,257276
Go Gina,Ctrl,SZA,161613
Crisis,Kaya,Bob Marley & The Wailers,3413
Wavy (Interlude) (feat. James Fauntleroy),Ctrl,SZA,75800
Percolator,Ctrl (Deluxe),SZA,84000
Caroline,Good For You,Aminé,2382
Blind,SOS,SZA,150980
Hit Different,Hit Different,SZA,201078
Told You So,After Laughter,Paramore,1015
Notice Me,SOS,SZA,160920
LVL,LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,3186
No Love (with SZA),Still Over It,Summer Walker,26340
Dance Dance Dance Dance,TIMELESS,KAYTRANADA,102873
R.I.P.,Die Lit,Playboi Carti,28913
The Recipe,Renaissance,Aluna,202012
Intimidated (feat. H.E.R.),Intimidated,KAYTRANADA,195894
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Paper Together (feat. UGK),MEGAN,Megan Thee Stallion,215802
Video (feat. Ravyn Lenae),TIMELESS,KAYTRANADA,192017
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,300090
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,323480
Drip,Drip,The Marías,195754
Captain Hook,Suga,Megan Thee Stallion,176749
Un Millón,CINEMA,The Marías,167386
Hamptons,Submarine,The Marías,188400
Ruthless,"Superclean, Vol. II",The Marías,247455
Radioactive,Electra Heart,MARINA,6241
Real Life,Submarine,The Marías,206973
Echo,Submarine,The Marías,209426
Little by Little,CINEMA,The Marías,178493
I Don't Know You,"Superclean, Vol. I",The Marías,209403
Care For You,Care For You,The Marías,156026
Ay No Puedo,Submarine,The Marías,162
Drip,Drip,The Marías,180011
Be Your Girl (Kaytranada Edition),Be Your Girl (Kaytranada Edition),Teedra Moses,268087
Ay No Puedo,Submarine,The Marías,181546
Nasty Girl Remix (feat. Chlöe),Nasty Girl Remix (feat. Chlöe),Tinashe,156000
Wavy (Interlude) (feat. James Fauntleroy),Ctrl,SZA,75800
Persuasive (with SZA),Persuasive (with SZA),Doechii,210346
Nasty,Nasty,Tinashe,176027
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,204763
I'M THAT GIRL,RENAISSANCE,Beyoncé,208014
AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,198897
VIRGO'S GROOVE,RENAISSANCE,Beyoncé,368758
THIQUE,RENAISSANCE,Beyoncé,244792
CHURCH GIRL,RENAISSANCE,Beyoncé,224472
SWEET ★ HONEY ★ BUCKIIN',COWBOY CARTER,Beyoncé,296185
MOVE (feat. Grace Jones & Tems),RENAISSANCE,Beyoncé,203383
Get Lit (feat. Fat Tony),LIVE.LOVE.A$AP,A$AP Rocky,178706
Freak Hoe,DS2,Future,329934
Come Back to Earth,Swimming,Mac Miller,1641
Igual Que Un Ángel (with Peso Pluma),ORQUÍDEAS,Kali Uchis,260370
Losing You,Losing You,Solange,184920
Needs,BB/ANG3L,Tinashe,146791
Muñekita (with El Alfa & JT),ORQUÍDEAS,Kali Uchis,219642
Juicy,Amala (Deluxe Version),Doja Cat,199586
Captain Hook,Suga,Megan Thee Stallion,176749
Disciples,Currents,Tame Impala,108546
Sex Talk,Fever,Megan Thee Stallion,131208
Dark Red,Dark Red,Steve Lacy,2013
Rules,Hot Pink,Doja Cat,187040
OKAY,OKAY,JT,164074
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
Wanna Be (with Megan Thee Stallion),Ehhthang Ehhthang,GloRilla,156444
ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,95470
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
Good At,Tina Snow,Megan Thee Stallion,230646
Cocky Af,Tina Snow,Megan Thee Stallion,177376
Ain't Shit,Planet Her,Doja Cat,1621
3Hunna,Finally Rich,Chief Keef,207324
Big Ole Freak,Tina Snow,Megan Thee Stallion,214850
Blow,BEYONCÉ [Platinum Edition],Beyoncé,89924
Dame Beso // Muévete,ORQUÍDEAS,Kali Uchis,215666
Glock In My Lap,SAVAGE MODE II,21 Savage,38647
Clueless,"Superclean, Vol. II",The Marías,227234
Loverboy,"Superclean, Vol. II",The Marías,40899
Déjate Llevar,"Superclean, Vol. I",The Marías,163937
Spin Me Around,CINEMA,The Marías,115294
Real Life,Submarine,The Marías,206973
Hamptons,Submarine,The Marías,188400
Echo,Submarine,The Marías,209426
Ay No Puedo,Submarine,The Marías,181546
Un Millón,CINEMA,The Marías,167386
Little by Little,CINEMA,The Marías,178493
Cariño,"Superclean, Vol. II",The Marías,258713
Care For You,Care For You,The Marías,156026
Un Millón,CINEMA,The Marías,167386
Little by Little,CINEMA,The Marías,178493
Co-Star,Fountain Baby,Amaarae,166533
NICE,EVERYTHING IS LOVE,The Carters,233680
DOD,City Cinderella,JT,166956
A Fan's Mail (Tron Song Suite II),Drunk,Thundercat,18408
Canned Heat,Synkronized,Jamiroquai,344283
16 CARRIAGES,16 CARRIAGES,Beyoncé,2576
Back That Azz Up,400 Degreez,JUVENILE,265600
ReYup (feat. Spodee),3 Live Krew,Travis Porter,42354
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
SkeeYee,Hood Hottest Princess,Sexyy Red,157125
Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure",Trey Songz,242013
Money,Money,Cardi B,183527
Fight Night,No Label II,Migos,216247
Red Nose,Remember Me,Sage The Gemini,193200
Gas Pedal,Remember Me,Sage The Gemini,208160
Feeling Myself,The Pinkprint,Nicki Minaj,237840
Captain Hook,Suga,Megan Thee Stallion,176749
Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,192600
Cocky Af,Tina Snow,Megan Thee Stallion,177376
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Don't Stop The Music,Good Girl Gone Bad,Rihanna,267080
In Da Club,Get Rich Or Die Tryin',50 Cent,193466
CUFF IT,RENAISSANCE,Beyoncé,225388
Drip (feat. Migos),Invasion of Privacy,Cardi B,262308
7/11,BEYONCÉ [Platinum Edition],Beyoncé,213506
I Don't Like,Finally Rich,Chief Keef,293840
Good At,Tina Snow,Megan Thee Stallion,230646
Throw Sum Mo,SremmLife,Rae Sremmurd,260453
Get Low,Crunkest Hits,Lil Jon & The East Side Boyz,334066
Freak Nasty,Tina Snow,Megan Thee Stallion,170558
Spin (feat. Victoria Monét),MEGAN,Megan Thee Stallion,187794
Mamushi (feat. Yuki Chiba),MEGAN,Megan Thee Stallion,156988
Down Stairs DJ,MEGAN,Megan Thee Stallion,1620
Paper Together (feat. UGK),MEGAN,Megan Thee Stallion,214420
Watch (feat. Lil Uzi Vert & Kanye West),Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,1393
2AM,Ctrl (Deluxe),SZA,242823
Blasé (feat. Future & Rae Sremmurd),Free TC,Ty Dolla $ign,285233
No Love (with SZA),Still Over It,Summer Walker,231497
Cookie Jar,Amala (Deluxe Version),Doja Cat,199440
ENERGY (feat. Beam),RENAISSANCE,Beyoncé,116727
Kerosene!,Heaven To A Tortured Mind,Yves Tumor,60816
Persuasive (with SZA),Persuasive (with SZA),Doechii,210346
Like I Used To,Like I Used To,Tinashe,187537
Stormy Weather,Songs For You,Tinashe,189786
MONOPOLY (with Victoria Monét),MONOPOLY,Ariana Grande,158586
When I'm in Your Arms,Rose in the Dark,Cleo Sol,295807
The aisle,Heaven knows,PinkPantheress,165773
Billie Toppy,Billie Toppy,Men I Trust,8565
Pussy Talk,City On Lock,City Girls,218332
3500 (feat. Future & 2 Chainz),Rodeo,Travis Scott,461840
Put It On Da Floor Again (feat. Cardi B),Put It On Da Floor Again (feat. Cardi B),Latto,185748
Bouncin',333,Tinashe,175092
Ric Flair Drip (with Metro Boomin),Without Warning,Offset,172800
Muñekita (with El Alfa & JT),ORQUÍDEAS,Kali Uchis,219642
My Type,ICY,Saweetie,126446
Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,257560
Bad and Boujee (feat. Lil Uzi Vert),Culture,Migos,343150
Needs,BB/ANG3L,Tinashe,146791
Handsome And Wealthy,No Label II,Migos,210556
Collard Greens,Oxymoron,ScHoolboy Q,299960
Drip (feat. Migos),Invasion of Privacy,Cardi B,262308
Glock In My Lap,SAVAGE MODE II,21 Savage,193591
Looking For The Hoes (Ain’t My Fault),Hood Hottest Princess,Sexyy Red,130366
Thot Shit,Thot Shit,Megan Thee Stallion,184634
Fight Night,No Label II,Migos,216247
Never Lose Me (feat. SZA & Cardi B),"Fine Ho, Stay",Flo Milli,165754
OKAY,OKAY,JT,164074
Freaky Girls (feat. SZA),Good News,Megan Thee Stallion,166906
MotorSport,Culture II,Migos,303076
Only,The Pinkprint,Nicki Minaj,312026
Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat),Saweetie,155883
APESHIT,EVERYTHING IS LOVE,The Carters,264853
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,242000
I Do (feat. SZA),Invasion of Privacy,Cardi B,200205
2 On (feat. ScHoolboy Q),Aquarius,Tinashe,227000
Wake Up in the Sky,Wake Up in the Sky,Gucci Mane,204664
Get Me Bodied - Extended Mix,B'Day Deluxe Edition,Beyoncé,379120
Bunny Hop,Entourage 2,Da Entourage,236080
Wanna Be (with Megan Thee Stallion),Ehhthang Ehhthang,GloRilla,156444
Monster,The Fame Monster,Lady Gaga,249280
Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure",Trey Songz,242013
Dame Beso // Muévete,ORQUÍDEAS,Kali Uchis,215666
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,319191
ReYup (feat. Spodee),3 Live Krew,Travis Porter,135627
TGIF,TGIF,GloRilla,164571
Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,192600
Bow Bow Bow (F My Baby Dad),Hood Hottest Princess (Deluxe),Sexyy Red,140400
Hellcats SRTs,Hood Hottest Princess,Sexyy Red,153666
Rake It Up (feat. Nicki Minaj),I Still Am,Yo Gotti,276333
"Wipe Me Down (feat. Foxx, Webbie & Boosie Badazz) - Remix",Survival Of The Fittest,Trill Family,272346
Gas Pedal,Remember Me,Sage The Gemini,208160
Back That Azz Up,400 Degreez,JUVENILE,265600
Rack City,Careless World: Rise Of The Last King,Tyga,203200
Sex With Me,ANTI,Rihanna,206400
Booty Me Down,Booty Me Down,Kstylis,212920
7/11,BEYONCÉ [Platinum Edition],Beyoncé,213506
Captain Hook,Suga,Megan Thee Stallion,147348
7/11,BEYONCÉ [Platinum Edition],Beyoncé,743
Captain Hook,Suga,Megan Thee Stallion,1137
Don't Stop The Music,Good Girl Gone Bad,Rihanna,267080
Tia Tamera (feat. Rico Nasty),Amala (Deluxe Version),Doja Cat,211013
Get It Sexyy,In Sexyy We Trust,Sexyy Red,148551
Ayy Ladies (feat. Tyga),From Day 1,Travis Porter,211293
Freak Nasty,Tina Snow,Megan Thee Stallion,173798
Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,234413
Money,Money,Cardi B,183527
Pour It Up,Unapologetic,Rihanna,161200
After Hours,After Hours,Kehlani,202414
FTCU,Pink Friday 2,Nicki Minaj,172137
Good At,Tina Snow,Megan Thee Stallion,230646
Stir Fry,Culture II,Migos,190288
Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,323480
Tití Me Preguntó,Un Verano Sin Ti,Bad Bunny,207025
Mariella,Texas Moon,Khruangbin,310553
Right Side of My Neck,Atlanta Millionaires Club,Faye Webster,153320
Care For You,Care For You,The Marías,156026
Tree Among Shrubs,Untourable Album,Men I Trust,188301
Lovefool,Amo XO,No Vacation,19823
Little by Little,CINEMA,The Marías,178493
Cariño,"Superclean, Vol. II",The Marías,258713
Heavy,CINEMA,The Marías,253213
Ruthless,"Superclean, Vol. II",The Marías,247455
Tú,Tú,maye,206611
Sugar,Untourable Album,Men I Trust,176315
Tree Among Shrubs,Untourable Album,Men I Trust,188301
Always Lone,Untourable Album,Men I Trust,194011
Sorbitol,Untourable Album,Men I Trust,178547
You Deserve This,You Deserve This,Men I Trust,184920
Ante Meridiem,Untourable Album,Men I Trust,146086
Hard to Let Go,Hard to Let Go,Men I Trust,247615
Heaven,Heaven,Clairo,219512
Mariella,Texas Moon,Khruangbin,229622
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,210373
BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,210373
//aguardiente y limón %ᵕ‿‿ᵕ%,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,161539
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,270497
Love/Paranoia,Currents,Tame Impala,185773
N Side,Apollo XXI,Steve Lacy,224444
Yes I'm Changing,Currents,Tame Impala,270680
Mercury (feat. Fousheé),HYPNOS,Ravyn Lenae,3609
Xtasy (Remix) [feat. Doechii],Xtasy (Remix) [feat. Doechii],Ravyn Lenae,143104
Freak Hoe,DS2,Future,174733
Bouncin',333,Tinashe,175092
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,319191
CHURCH GIRL,RENAISSANCE,Beyoncé,224472
THIQUE,RENAISSANCE,Beyoncé,244792
Megan's Piano,Something for Thee Hotties,Megan Thee Stallion,113429
Hottie (feat. BabyFace Ray),"You Still Here, Ho ?",Flo Milli,181417
Muñekita (with El Alfa & JT),ORQUÍDEAS,Kali Uchis,219642
Juicy,Amala (Deluxe Version),Doja Cat,199586
7/11,BEYONCÉ [Platinum Edition],Beyoncé,213506
Formation,Lemonade,Beyoncé,206080
Sorry,Lemonade,Beyoncé,232560
Jumpman,What A Time To Be Alive,Drake,205879
Drip (feat. Migos),Invasion of Privacy,Cardi B,262308
Praise God,Donda,Kanye West,226652
Money,Money,Cardi B,183527
PURE/HONEY,RENAISSANCE,Beyoncé,288254
Feeling Myself,The Pinkprint,Nicki Minaj,171609
Thot Shit,Thot Shit,Megan Thee Stallion,184634
Canned Heat,Synkronized,Jamiroquai,331760
Tomorrow 2 (with Cardi B),"Anyways, Life’s Great…",GloRilla,209811
Collard Greens,Oxymoron,ScHoolboy Q,299960
Formation,Lemonade,Beyoncé,9891
